"date";"bank";"account";"number";"mode";"payee";"comment";"quantity";"unit";"amount";"sign";"category";"status";"tracker";"bookmarked";"id";"idtransaction";"idgroup"
"2026-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-15.76";"€";"-15.76";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3056";"2789";"0"
"2026-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-190.61";"€";"-190.61";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3057";"2789";"0"
"2026-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-29.99";"€";"-29.99";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3058";"2789";"0"
"2026-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-5.38";"€";"-5.38";"-";"Divers > Achat Divers";"Y";"";"N";"3059";"2789";"0"
"2026-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-18.77";"€";"-18.77";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3060";"2789";"0"
"2026-04-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 140426 MERCHANT      ROISSY CDG CE   CARTE   4974********4225";"-44.00";"€";"-44.00";"-";"Vacances > Voyage";"Y";"Voyage A cotonou AVR 2026";"N";"3029";"2790";"0"
"2026-04-20";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FREE MOBILE ECH/200426 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX-53504450-1 REF";"-9.99";"€";"-9.99";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"3030";"2791";"0"
"2026-04-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 170426 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-20.94";"€";"-20.94";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3031";"2792";"0"
"2026-04-20";"Bank_001";"Account_001";"";"Débit";"Payee_476";"DU 180426 MERCHANT            CARTE   4974********4225";"-23.00";"€";"-23.00";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3032";"2793";"0"
"2026-04-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 170426 MERCHANT     CARTE   4974********4225                FRA";"-24.40";"€";"-24.40";"-";"Alimentation > Restaurant";"Y";"";"N";"3033";"2794";"0"
"2026-04-20";"Bank_012";"Account_019";"";"";"Payee_470";"";"-9.40";"€";"-9.40";"-";"Alimentation > Restaurant";"Y";"";"N";"3051";"2812";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200426 NYX*DISTRIPLUSE CARTE   4974********4225                FRA";"-1.20";"€";"-1.20";"-";"Alimentation > Épicerie";"Y";"";"N";"3034";"2795";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200426 NEWREST WAGONS- CARTE   4974********4225                FRA";"-2.30";"€";"-2.30";"-";"Alimentation > Restaurant";"Y";"";"N";"3035";"2796";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200426 MERCHANT       PARIS           CARTE   4974********4225";"-3.50";"€";"-3.50";"-";"Alimentation > Restaurant";"Y";"";"N";"3036";"2797";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-11.39";"€";"-11.39";"-";"Divers > Achat Divers";"Y";"";"N";"3037";"2798";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 180426 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-12.58";"€";"-12.58";"-";"Divers > Achat Divers";"Y";"";"N";"3038";"2799";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200426 MERCHANT       PARIS           CARTE   4974********4225";"-14.52";"€";"-14.52";"-";"Alimentation > Restaurant";"Y";"";"N";"3039";"2800";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_002";"URSSAF RHONE-ALPES AVANCE IMMEDIATE ECH/210426 ID EMETTEUR/FR55HOM1430";"-18.62";"€";"-18.62";"-";"Maison > Ménage";"Y";"";"N";"3040";"2801";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_002";"URSSAF RHONE-ALPES AVANCE IMMEDIATE ECH/210426 ID EMETTEUR/FR55HOM1430";"-22.50";"€";"-22.50";"-";"Maison > Ménage";"Y";"";"N";"3041";"2802";"0"
"2026-04-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190426 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-24.58";"€";"-24.58";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3042";"2803";"0"
"2026-04-21";"Bank_012";"Account_019";"";"";"Payee_469";"";"-1.80";"€";"-1.80";"-";"Transport > Transports en commun";"Y";"";"N";"3050";"2811";"0"
"2026-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 210426 MERCHANT       CARTE   4974********4225";"-6.30";"€";"-6.30";"-";"Alimentation > Restaurant";"Y";"";"N";"3043";"2804";"0"
"2026-04-22";"Bank_001";"Account_001";"";"Crédit";"";"REMBOURST CB DU 210426 MERCHANT  PAYLI2090401/   CARTE   4974XXX";"10.99";"€";"10.99";"+";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3044";"2805";"0"
"2026-04-22";"Bank_006";"Account_007";"";"";"Payee_477";"";"18.00";"€";"18.00";"+";"Dépenses Travail > Transport";"Y";"";"N";"3066";"2816";"0"
"2026-04-23";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 220426 MERCHANT     CARTE   4974********4225                FRA";"-32.30";"€";"-32.30";"-";"Alimentation > Restaurant";"Y";"";"N";"3045";"2806";"0"
"2026-04-23";"Bank_001";"Account_001";"";"Crédit";"";"REMBOURST CB DU 200426 MERCHANT      ROISSY CDG CE   CARTE   4974XXX";"66.00";"€";"66.00";"+";"Vacances > Voyage";"Y";"Voyage A cotonou AVR 2026";"N";"3046";"2807";"0"
"2026-04-23";"Bank_012";"Account_019";"";"";"Payee_468";"";"-1.80";"€";"-1.80";"-";"Transport > Transports en commun";"Y";"";"N";"3049";"2810";"0"
"2026-04-24";"Bank_001";"Account_001";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"-200.00";"€";"-200.00";"-";"Transfert";"Y";"";"N";"3047";"2808";"95"
"2026-04-24";"Bank_001";"Account_001";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"-300.00";"€";"-300.00";"-";"Transfert";"Y";"";"N";"3048";"2809";"94"
"2026-04-24";"Portefeuille";"Account_008";"";"";"Payee_024";"";"-25.00";"€";"-25.00";"-";"Soins > Coiffeur";"Y";"";"N";"3067";"2817";"0"
"2026-04-24";"Bank_002";"Account_002";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"300.00";"€";"300.00";"+";"Transfert";"Y";"";"N";"3068";"2818";"94"
"2026-04-24";"Bank_002";"Account_002";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"200.00";"€";"200.00";"+";"Transfert";"Y";"";"N";"3070";"2820";"95"
"2026-04-24";"Bank_002";"Account_002";"";"";"Payee_510";"";"-20.00";"€";"-20.00";"-";"Transfert";"Y";"";"N";"3178";"2913";"105"
"2026-04-24";"Bank_020";"Account_033";"";"";"Payee_510";"";"20.00";"€";"20.00";"+";"Transfert";"Y";"";"N";"3179";"2914";"105"
"2026-04-27";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 260426 525300 PAUL     ORLY            CARTE   4974********4225";"-12.90";"€";"-12.90";"-";"Alimentation > Restaurant";"Y";"";"N";"3075";"2825";"0"
"2026-04-27";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 240426 MERCHANT       CARTE   4974********4225";"-15.00";"€";"-15.00";"-";"Alimentation > Restaurant";"Y";"";"N";"3076";"2826";"0"
"2026-04-27";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 250426 BOLT.EUO2604250 TALLINN         CARTE   4974********4225";"-39.80";"€";"-39.80";"-";"Transport > Taxi";"Y";"Voyage A cotonou AVR 2026";"N";"3077";"2827";"0"
"2026-04-27";"Bank_001";"Account_001";"";"Débit";"Payee_004";"24/04/26 19H02 00344585 CRCAM PROVENCE COTE       LOCATION_006           000";"-110.00";"€";"-110.00";"-";"Transfert";"Y";"";"N";"3078";"2828";"97"
"2026-04-27";"Portefeuille";"Account_008";"";"Débit";"Payee_004";"24/04/26 19H02 00344585 CRCAM PROVENCE COTE       LOCATION_006           000";"110.00";"€";"110.00";"+";"Transfert";"Y";"";"N";"3117";"2867";"97"
"2026-04-28";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 260426 MERCHANT         CARTE   4974********4225                USA";"-17.49";"€";"-17.49";"-";"Informatique";"Y";"TROCCY";"N";"3079";"2829";"0"
"2026-04-28";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE SNCF MOBILITES VOYAGES RMBT /MOTIF XXXXXXXXXX EHG SNCF DOSSIER N  :";"48.80";"€";"48.80";"+";"Dépenses Travail > Transport";"Y";"";"N";"3080";"2830";"0"
"2026-04-28";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE COMPANY_001 SAS /MOTIF XXXXXXXXXX /REF COMPANY_001 SAS      61111705270";"3817.55";"€";"3817.55";"+";"Revenus du travail > Salaire net";"Y";"";"N";"3081";"2831";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_480";"";"-0.99";"€";"-0.99";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3124";"2874";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_482";"";"-1000.00000";"CFA";"-1.52449";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3131";"2879";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_484";"";"-80.00000";"CFA";"-0.12196";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3132";"2880";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_485";"";"-1000.00000";"CFA";"-1.52449";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3133";"2881";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_486";"";"-6000.00000";"CFA";"-9.14695";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3134";"2882";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_490";"";"-5000.00000";"CFA";"-7.62245";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3135";"2883";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_489";"";"-100.00000";"CFA";"-0.15245";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3136";"2884";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_491";"";"-2500.00000";"CFA";"-3.81123";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3137";"2885";"0"
"2026-04-28";"Bank_019";"Account_031";"";"";"Payee_492";"";"-100.00000";"CFA";"-0.15245";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3138";"2886";"0"
"2026-04-29";"Portefeuille";"Account_006";"";"";"Payee_480";"";"-0.99";"€";"-0.99";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3126";"2876";"0"
"2026-04-29";"Bank_019";"Account_031";"";"";"Payee_489";"";"-50.00000";"CFA";"-0.07622";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3139";"2887";"0"
"2026-04-29";"Bank_019";"Account_031";"";"";"Payee_490";"";"-5000.00000";"CFA";"-7.62245";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3140";"2888";"0"
"2026-04-30";"Bank_001";"Account_001";"";"Débit";"Payee_481";"DU 290426 MERCHANT   PUTEAUX         CARTE   4974********4225";"-4.80";"€";"-4.80";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3082";"2832";"0"
"2026-04-30";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 280426 MERCHANT   PUTEAUX         CARTE   4974********4225";"-77.21";"€";"-77.21";"-";"Transfert";"Y";"";"N";"3083";"2833";"98"
"2026-04-30";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 290426 MERCHANT   PUTEAUX         CARTE   4974********4225";"-153.44";"€";"-153.44";"-";"Transfert";"Y";"";"N";"3084";"2834";"99"
"2026-04-30";"Bank_019";"Account_031";"";"Débit";"Payee_001";"DU 280426 MERCHANT   PUTEAUX         CARTE   4974********4225";"77.21";"€";"77.21";"+";"Transfert";"Y";"";"N";"3123";"2873";"98"
"2026-04-30";"Portefeuille";"Account_006";"";"Débit";"Payee_001";"DU 290426 MERCHANT   PUTEAUX         CARTE   4974********4225";"153.44";"€";"153.44";"+";"Transfert";"Y";"";"N";"3125";"2875";"99"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_500";"";"-2100.00000";"CFA";"-3.20143";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3155";"2900";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_500";"";"-2625.00000";"CFA";"-4.00179";"-";"Alimentation > Épicerie";"Y";"";"N";"3156";"2900";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_500";"SIM Mtn + Crédit + Internet";"-5200.00000";"CFA";"-7.92735";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3157";"2900";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_500";"Sapeur Pompiers";"-10000.00000";"CFA";"-15.24491";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3158";"2900";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_500";"Policiers Racket";"-10000.00000";"CFA";"-15.24491";"-";"Divers > Perte divers";"Y";"Voyage A cotonou AVR 2026";"N";"3159";"2900";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_501";"Aide PERSON_010+Essence";"-29000.00000";"CFA";"-44.21024";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3161";"2901";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_501";"Chez Lea";"-16000.00000";"CFA";"-24.39186";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3162";"2901";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_501";"Mis en Place Ecran Maman";"-5000.00000";"CFA";"-7.62245";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3163";"2901";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_502";"";"-22900.00000";"CFA";"-34.91084";"-";"Alimentation > Épicerie";"Y";"";"N";"3165";"2902";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_502";"Jettable";"-1600.00000";"CFA";"-2.43919";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3166";"2902";"0"
"2026-05-01";"Portefeuille";"Account_006";"";"";"Payee_502";"Jettable";"-1000.00000";"CFA";"-1.52449";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3167";"2902";"0"
"2026-05-03";"Bank_019";"Account_031";"";"";"Payee_493";"";"-1000.00000";"CFA";"-1.52449";"-";"Transfert";"Y";"";"N";"3144";"2892";"101"
"2026-05-03";"Bank_019";"Account_032";"";"";"Payee_493";"";"1000.00000";"CFA";"1.52449";"+";"Transfert";"Y";"";"N";"3145";"2893";"101"
"2026-05-03";"Bank_019";"Account_031";"";"";"Payee_498";"";"-1000.00000";"CFA";"-1.52449";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3146";"2894";"0"
"2026-05-03";"Bank_019";"Account_032";"";"";"Payee_494";"";"-500.00000";"CFA";"-0.76225";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3168";"2903";"0"
"2026-05-05";"Bank_001";"Account_001";"";"Débit";"Payee_247";"03377 60593381";"-414.43";"€";"-414.43";"-";"Dépenses Achat COMPANY_003 > Interêts du Prêt";"Y";"";"N";"3129";"2835";"0"
"2026-05-05";"Bank_001";"Account_001";"";"Débit";"Payee_247";"03377 60593381";"-35.83";"€";"-35.83";"-";"Dépenses Achat COMPANY_003 > Assurance du Prêt";"Y";"";"N";"3130";"2835";"0"
"2026-05-05";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FONCIA AD IMMOBILIER GERANCE ECH/050526 ID EMETTEUR/FRXXZZZXXXXXX MDT/";"-755.24";"€";"-755.24";"-";"Maison > Loyer";"Y";"";"N";"3086";"2836";"0"
"2026-05-05";"Bank_019";"Account_031";"";"";"Payee_480";"";"-0.99";"€";"-0.99";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3128";"2878";"0"
"2026-05-05";"Bank_019";"Account_031";"";"";"Payee_499";"";"-5000.00000";"CFA";"-7.62245";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3147";"2895";"0"
"2026-05-05";"Bank_019";"Account_031";"";"";"Payee_495";"";"-50000.00000";"CFA";"-76.22455";"-";"Divers > Perte divers";"Y";"FRAIS TERRAIN CALAVI";"N";"3148";"2896";"0"
"2026-05-05";"Bank_018";"Account_029";"";"";"Payee_004";"";"-100000.00000";"CFA";"-152.44910";"-";"Transfert";"Y";"";"N";"3169";"2904";"102"
"2026-05-05";"Portefeuille";"Account_006";"";"";"Payee_004";"";"100000.00000";"CFA";"152.44910";"+";"Transfert";"Y";"";"N";"3170";"2905";"102"
"2026-05-05";"Portefeuille";"Account_006";"";"";"Payee_503";"";"-20000.00000";"CFA";"-30.48982";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3171";"2906";"0"
"2026-05-05";"Portefeuille";"Account_006";"";"";"Payee_504";"";"-21000.00000";"CFA";"-32.01431";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3172";"2907";"0"
"2026-05-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FREE TELECOM ECH/060526 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX REF/FHD";"-39.99";"€";"-39.99";"-";"Maison > Internet";"Y";"";"N";"3087";"2837";"0"
"2026-05-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"TOTALENERGIES ELECTRICITE ET GAZ FRANCE ECH/060526 ID EMETTEUR/FR03ZZZ";"-49.00";"€";"-49.00";"-";"Maison > Electricité";"Y";"";"N";"3088";"2838";"0"
"2026-05-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050526 MERCHANT   PUTEAUX         CARTE   4974********4225";"-153.44";"€";"-153.44";"-";"Transfert";"Y";"";"N";"3089";"2839";"100"
"2026-05-06";"Bank_019";"Account_031";"";"Débit";"Payee_001";"DU 050526 MERCHANT   PUTEAUX         CARTE   4974********4225";"153.44";"€";"153.44";"+";"Transfert";"Y";"";"N";"3127";"2877";"100"
"2026-05-06";"Bank_019";"Account_031";"";"";"Payee_498";"";"-2500.00000";"CFA";"-3.81123";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3149";"2897";"0"
"2026-05-06";"Portefeuille";"Account_006";"";"";"Payee_505";"";"-20000.00000";"CFA";"-30.48982";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3173";"2908";"0"
"2026-05-08";"Bank_019";"Account_031";"";"";"Payee_496";"";"-7715.00000";"CFA";"-11.76145";"-";"Alimentation > Épicerie";"Y";"Voyage A cotonou AVR 2026";"N";"3151";"2898";"0"
"2026-05-08";"Bank_019";"Account_031";"";"";"Payee_496";"";"-17285.00000";"CFA";"-26.35083";"-";"Santé > Pharmacie";"Y";"Voyage A cotonou AVR 2026";"N";"3152";"2898";"0"
"2026-05-08";"Bank_019";"Account_031";"";"";"Payee_497";"";"-50.00000";"CFA";"-0.07622";"-";"Frais généraux > Frais de Virement";"Y";"Voyage A cotonou AVR 2026";"N";"3153";"2899";"0"
"2026-05-08";"Portefeuille";"Account_006";"";"";"Payee_506";"";"-50000.00000";"CFA";"-76.22455";"-";"Divers > Perte divers";"Y";"Voyage A cotonou AVR 2026";"N";"3174";"2909";"0"
"2026-05-08";"Portefeuille";"Account_006";"";"";"Payee_507";"";"-2000.00000";"CFA";"-3.04898";"-";"Divers > Perte divers";"Y";"Voyage A cotonou AVR 2026";"N";"3175";"2910";"0"
"2026-05-08";"Portefeuille";"Account_006";"";"";"Payee_508";"";"-20000.00000";"CFA";"-30.48982";"-";"Dons > Cadeaux";"Y";"FRAIS TERRAIN CALAVI";"N";"3176";"2911";"0"
"2026-05-08";"Portefeuille";"Account_006";"";"";"Payee_520";"";"-2500.00000";"CFA";"-3.81123";"-";"Divers > Achat Divers";"Y";"Voyage A cotonou AVR 2026";"N";"3203";"2936";"0"
"2026-05-08";"Portefeuille";"Account_006";"";"";"Payee_519";"";"-13500.00000";"CFA";"-20.58063";"-";"Alimentation";"Y";"";"N";"3204";"2937";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080526 GITHUB, INC.    CARTE   4974********4225                USA";"-17.34";"€";"-17.34";"-";"Informatique";"Y";"";"N";"3090";"2840";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_514";"DU 080526 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-17.40";"€";"-17.40";"-";"Divers > Achat Divers";"Y";"";"N";"3091";"2841";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_509";"DU 090526 BOLT.EUO2605091 TALLINN         CARTE   4974********4225";"-40.50";"€";"-40.50";"-";"Transport > Taxi";"Y";"Voyage A cotonou AVR 2026";"N";"3092";"2842";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 090526 MERCHANT     CARTE   4974********4225                FRA";"-43.80";"€";"-43.80";"-";"Alimentation > Restaurant";"Y";"";"N";"3093";"2843";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080526 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-71.06";"€";"-71.06";"-";"Alimentation > Supermarché";"Y";"";"N";"3188";"2844";"0"
"2026-05-11";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080526 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-13.12";"€";"-13.12";"-";"Divers > Achat Divers";"Y";"";"N";"3189";"2844";"0"
"2026-05-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110526 MERCHANT         CARTE   4974********4225";"-11.64";"€";"-11.64";"-";"Alimentation > Supermarché";"Y";"";"N";"3095";"2845";"0"
"2026-05-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 120526 MERCHANT       09 PARIS 09     CARTE   4974********4225";"-26.66";"€";"-26.66";"-";"Alimentation > Restaurant";"Y";"";"N";"3096";"2846";"0"
"2026-05-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110526 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-41.80";"€";"-41.80";"-";"Alimentation > Épicerie";"Y";"";"N";"3097";"2847";"0"
"2026-05-13";"Bank_001";"Account_001";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"-180.00";"€";"-180.00";"-";"Transfert";"Y";"";"N";"3098";"2848";"104"
"2026-05-13";"Bank_002";"Account_002";"";"Débit";"Payee_251";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN PERSON_001 I";"180.00";"€";"180.00";"+";"Transfert";"Y";"";"N";"3181";"2916";"104"
"2026-05-13";"Bank_002";"Account_002";"";"";"Payee_318";"";"-1.00";"€";"-1.00";"-";"Frais généraux > Frais de Virement";"Y";"";"N";"3182";"2917";"0"
"2026-05-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 140526 MERCHANT       CARTE   4974********4225";"-11.10";"€";"-11.10";"-";"Alimentation > Restaurant";"Y";"";"N";"3099";"2849";"0"
"2026-05-15";"Bank_001";"Account_001";"";"Débit";"Payee_458";"DU 130526 MERCHANT  VILLENEUVE D    CARTE   4974********4225";"-24.25";"€";"-24.25";"-";"Dons > Cadeaux";"Y";"Voyage A cotonou AVR 2026";"N";"3100";"2850";"0"
"2026-05-18";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 160526 MERCHANT    VALBONNE        CARTE   4974********4225";"-26.42";"€";"-26.42";"-";"Alimentation > Épicerie";"Y";"";"N";"3101";"2851";"0"
"2026-05-18";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 160526 MERCHANT       09 PARIS 09     CARTE   4974********4225";"-27.41";"€";"-27.41";"-";"Alimentation > Restaurant";"Y";"";"N";"3102";"2852";"0"
"2026-05-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190526 MERCHANT    VALBONNE        CARTE   4974********4225";"-9.18";"€";"-9.18";"-";"Alimentation > Épicerie";"Y";"";"N";"3103";"2853";"0"
"2026-05-20";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FREE MOBILE ECH/200526 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX-53504450-1 REF";"-10.55";"€";"-10.55";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"3104";"2854";"0"
"2026-05-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190526 MERCHANT       CARTE   4974********4225";"-13.10";"€";"-13.10";"-";"Alimentation > Restaurant";"Y";"";"N";"3105";"2855";"0"
"2026-05-20";"Bank_001";"Account_001";"";"Débit";"Payee_512";"/MOTIF XXXXXXXXXX DE M. XXXXX XXXXX /BEN FORTUNEO /RE";"-200.00";"€";"-200.00";"-";"Transfert";"Y";"";"N";"3106";"2856";"0"
"2026-05-20";"Bank_012";"Account_019";"";"";"Payee_513";"";"200.00";"€";"200.00";"+";"Transfert";"Y";"";"N";"3114";"2864";"0"
"2026-05-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190526 MERCHANT          CARTE   4974********4225                USA";"-21.12";"€";"-21.12";"-";"Informatique";"Y";"";"N";"3107";"2857";"0"
"2026-05-21";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200526 MERCHANT       09 PARIS 09     CARTE   4974********4225";"-26.86";"€";"-26.86";"-";"Alimentation > Restaurant";"Y";"";"N";"3108";"2858";"0"
